trade_date,stock_code,predicted_return,actual_return,confidence,direction_prob,model_version,inference_time
2025-08-04,600887,0.0002154707908630371,0.0025414908304810524,0.0002154707908630371,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,000568,5.429983139038086e-05,0.02358117513358593,5.429983139038086e-05,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,000977,-1.5951693058013916e-05,0.02049446292221546,1.5951693058013916e-05,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,002230,-5.38751482963562e-05,-0.0022450059186667204,5.38751482963562e-05,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,601318,-0.00013131648302078247,0.015869399532675743,0.00013131648302078247,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,000858,-0.00023193657398223877,0.008478936739265919,0.00023193657398223877,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,300782,-0.00024302303791046143,0.002658734330907464,0.00024302303791046143,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,600584,-0.0004449412226676941,0.000543963978998363,0.0004449412226676941,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,600519,-0.0006173774600028992,0.006140049546957016,0.0006173774600028992,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-04,300454,-0.0007890984416007996,-0.004279542248696089,0.0007890984416007996,0.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,601138,0.0036844387650489807,-0.021668529137969017,0.0036844387650489807,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,300308,0.0027403980493545532,-0.001894260523840785,0.0027403980493545532,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
2025-08-05,600438,0.002507440745830536,-0.006330675911158323,0.002507440745830536,1.0,vanilla_transformer_v10,2026-08-03 14:03:00
